date_heure,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale
2023-02-28T08:30:00+00:00,,76767,
2023-02-28T09:30:00+00:00,,75099,
2023-02-28T13:30:00+00:00,,70062,
2023-02-28T14:00:00+00:00,89487.0,69655,159142.0
2023-02-28T18:00:00+00:00,98752.0,77762,176514.0
2023-02-28T23:00:00+00:00,78562.0,68306,146868.0
2023-03-01T03:00:00+00:00,88541.0,64173,152714.0
2023-03-01T08:00:00+00:00,108540.0,77696,186236.0
2023-03-01T12:30:00+00:00,,68150,
2023-03-01T13:30:00+00:00,,67177,
2023-03-01T14:30:00+00:00,,65236,
2023-03-01T20:30:00+00:00,,67169,
2023-03-01T23:00:00+00:00,74388.0,67152,141540.0
2023-03-02T01:00:00+00:00,76788.0,66251,143039.0
2023-03-02T03:00:00+00:00,84042.0,62793,146835.0
2023-03-02T04:30:00+00:00,,66996,
2023-03-02T05:30:00+00:00,,73534,
2023-03-02T09:00:00+00:00,98909.0,74501,173410.0
2023-03-02T10:30:00+00:00,,72007,
2023-03-02T11:00:00+00:00,85804.0,70448,156252.0
2023-03-02T12:30:00+00:00,,66296,
2023-03-02T15:00:00+00:00,77636.0,62843,140479.0
2023-03-02T16:00:00+00:00,81819.0,63040,144859.0
2023-03-02T16:30:00+00:00,,64553,
2023-03-02T17:30:00+00:00,,71661,
2023-03-02T23:00:00+00:00,70822.0,64970,135792.0
2023-03-03T01:30:00+00:00,,62079,
2023-03-03T02:30:00+00:00,,60505,
2023-03-03T03:00:00+00:00,76723.0,60247,136970.0
2023-03-03T04:00:00+00:00,82095.0,62618,144713.0
2023-03-03T05:30:00+00:00,,70546,
2023-03-03T09:00:00+00:00,96400.0,73102,169502.0
2023-03-03T12:00:00+00:00,78012.0,65591,143603.0
2023-03-03T12:30:00+00:00,,64519,
2023-03-03T14:00:00+00:00,74210.0,62531,136741.0
2023-03-03T15:30:00+00:00,,60086,
2023-03-03T16:00:00+00:00,78719.0,60580,139299.0
2023-03-03T17:00:00+00:00,83827.0,64664,148491.0
2023-03-03T18:00:00+00:00,85834.0,69923,155757.0
2023-03-03T19:30:00+00:00,,65804,
2023-03-03T20:00:00+00:00,81026.0,64387,145413.0
2023-03-03T21:00:00+00:00,75940.0,63735,139675.0
2023-03-03T22:30:00+00:00,,64535,
2023-03-04T00:30:00+00:00,,61613,
2023-03-04T02:00:00+00:00,69158.0,58606,127764.0
2023-03-04T06:30:00+00:00,,62447,
2023-03-04T09:30:00+00:00,,64063,
2023-03-04T12:30:00+00:00,,59024,
2023-03-04T13:30:00+00:00,,58332,
2023-03-04T14:30:00+00:00,,56362,
2023-03-04T15:00:00+00:00,71373.0,55702,127075.0
2023-03-04T18:30:00+00:00,,64114,
2023-03-04T21:00:00+00:00,70590.0,60083,130673.0
2023-03-04T22:30:00+00:00,,61347,
2023-03-05T02:30:00+00:00,,54608,
2023-03-05T04:00:00+00:00,85041.0,54140,139181.0
2023-03-05T06:30:00+00:00,,56843,
2023-03-05T07:00:00+00:00,87357.0,57930,145287.0
2023-03-05T08:00:00+00:00,84148.0,59782,143930.0
2023-03-05T13:30:00+00:00,,54948,
2023-03-05T16:00:00+00:00,73486.0,53324,126810.0
2023-03-05T16:30:00+00:00,,54949,
2023-03-05T19:00:00+00:00,79785.0,62836,142621.0
2023-03-05T19:30:00+00:00,,61722,
2023-03-06T00:30:00+00:00,,58545,
2023-03-06T01:00:00+00:00,65043.0,58744,123787.0
2023-03-06T02:00:00+00:00,66129.0,56796,122925.0
2023-03-06T02:30:00+00:00,,55911,
2023-03-06T06:30:00+00:00,,70805,
2023-03-06T08:00:00+00:00,97757.0,71809,169566.0
2023-03-06T08:30:00+00:00,,71239,
2023-03-06T09:00:00+00:00,79908.0,70428,150336.0
2023-03-06T15:30:00+00:00,,61842,
2023-03-06T16:00:00+00:00,82646.0,62249,144895.0
2023-03-06T22:00:00+00:00,63501.0,63039,126540.0
2023-03-07T01:00:00+00:00,63008.0,60191,123199.0
2023-03-07T02:00:00+00:00,64340.0,57515,121855.0
2023-03-07T02:30:00+00:00,,56557,
2023-03-07T03:00:00+00:00,68358.0,56456,124814.0
2023-03-07T03:30:00+00:00,,56485,
2023-03-07T09:00:00+00:00,83432.0,68194,151626.0
2023-03-07T09:30:00+00:00,,67689,
2023-03-07T10:30:00+00:00,,67863,
2023-03-07T13:30:00+00:00,,63655,
2023-03-07T18:30:00+00:00,,67334,
2023-03-07T19:00:00+00:00,74284.0,65344,139628.0
2023-03-07T19:30:00+00:00,,63309,
2023-03-07T20:00:00+00:00,71296.0,61760,133056.0
2023-03-07T20:30:00+00:00,,60403,
2023-03-07T21:00:00+00:00,65692.0,60594,126286.0
2023-03-08T02:30:00+00:00,,54213,
2023-03-08T03:30:00+00:00,,53950,
2023-03-08T04:00:00+00:00,63403.0,55731,119134.0
2023-03-08T05:30:00+00:00,,62034,
2023-03-08T11:00:00+00:00,69524.0,64039,133563.0
2023-03-08T12:00:00+00:00,66405.0,61884,128289.0
2023-03-08T13:30:00+00:00,,60988,
2023-03-08T16:30:00+00:00,,59138,
2023-03-08T18:30:00+00:00,,63391,
2023-03-09T02:00:00+00:00,51436.0,51206,102642.0
2023-03-09T02:30:00+00:00,,50046,
2023-03-09T04:30:00+00:00,,52764,
2023-03-09T10:30:00+00:00,,60373,
2023-03-09T13:00:00+00:00,55161.0,56873,112034.0
2023-03-09T14:00:00+00:00,55959.0,56043,112002.0
2023-03-09T14:30:00+00:00,,55412,
2023-03-09T21:00:00+00:00,54127.0,54399,108526.0
2023-03-09T23:30:00+00:00,,51113,
2023-03-10T01:30:00+00:00,,49974,
2023-03-10T02:30:00+00:00,,48128,
2023-03-10T08:00:00+00:00,72793.0,62475,135268.0
2023-03-10T09:30:00+00:00,,62276,
2023-03-10T10:30:00+00:00,,62624,
2023-03-10T12:30:00+00:00,,59837,
2023-03-10T14:30:00+00:00,,59010,
2023-03-10T17:00:00+00:00,75168.0,61504,136672.0
2023-03-10T19:00:00+00:00,71268.0,61660,132928.0
2023-03-10T23:00:00+00:00,49147.0,56537,105684.0
2023-03-11T00:30:00+00:00,,53835,
2023-03-11T04:00:00+00:00,49967.0,49095,99062.0
2023-03-11T04:30:00+00:00,,49433,
2023-03-11T06:00:00+00:00,76660.0,51717,128377.0
2023-03-11T06:30:00+00:00,,52622,
2023-03-11T07:30:00+00:00,,55324,
2023-03-11T11:30:00+00:00,,55789,
2023-03-11T12:30:00+00:00,,52930,
2023-03-11T18:00:00+00:00,64821.0,56819,121640.0
2023-03-12T00:30:00+00:00,,49592,
2023-03-12T01:30:00+00:00,,47376,
2023-03-12T02:00:00+00:00,40244.0,46312,86556.0
2023-03-12T04:30:00+00:00,,44169,
2023-03-12T05:30:00+00:00,,44741,
2023-03-12T07:30:00+00:00,,47753,
2023-03-12T10:30:00+00:00,,51517,
2023-03-12T21:00:00+00:00,42656.0,48593,91249.0
2023-03-12T22:00:00+00:00,39534.0,49619,89153.0
2023-03-13T03:00:00+00:00,46303.0,42792,89095.0
2023-03-13T05:30:00+00:00,,52034,
2023-03-13T07:30:00+00:00,,56233,
2023-03-13T11:00:00+00:00,45912.0,55012,100924.0
2023-03-13T14:00:00+00:00,41671.0,51663,93334.0
2023-03-13T22:30:00+00:00,,51085,
2023-03-14T00:30:00+00:00,,47890,
2023-03-14T12:00:00+00:00,54851.0,57059,111910.0
2023-03-14T13:00:00+00:00,53978.0,56766,110744.0
2023-03-14T17:30:00+00:00,,59835,
2023-03-14T18:00:00+00:00,67654.0,62100,129754.0
2023-03-14T18:30:00+00:00,,61554,
2023-03-14T20:00:00+00:00,64037.0,56169,120206.0
2023-03-14T23:00:00+00:00,49024.0,54732,103756.0
2023-03-15T00:30:00+00:00,,53189,
2023-03-15T01:30:00+00:00,,51611,
2023-03-15T02:30:00+00:00,,49885,
2023-03-15T05:30:00+00:00,,59088,
2023-03-15T07:30:00+00:00,,62668,
2023-03-15T08:30:00+00:00,,61324,
2023-03-15T13:30:00+00:00,,54982,
2023-03-15T16:30:00+00:00,,53102,
2023-03-15T20:00:00+00:00,60404.0,54815,115219.0
2023-03-15T22:30:00+00:00,,54573,
2023-03-16T00:00:00+00:00,42650.0,52244,94894.0
2023-03-16T01:00:00+00:00,37953.0,52230,90183.0
2023-03-16T04:30:00+00:00,,52905,
2023-03-16T05:00:00+00:00,81334.0,56570,137904.0
2023-03-16T05:30:00+00:00,,58878,
2023-03-16T06:30:00+00:00,,61684,
2023-03-16T10:00:00+00:00,55272.0,57583,112855.0
2023-03-16T13:00:00+00:00,43001.0,53000,96001.0
2023-03-05T16:00:00+00:00,73486.0,53324,126810.0
2023-03-05T16:30:00+00:00,,54949,
2023-03-05T19:00:00+00:00,79785.0,62836,142621.0
2023-03-05T19:30:00+00:00,,61722,
2023-03-06T00:30:00+00:00,,58545,
2023-03-06T01:00:00+00:00,65043.0,58744,123787.0
2023-03-06T02:00:00+00:00,66129.0,56796,122925.0
2023-03-06T02:30:00+00:00,,55911,
2023-03-06T04:00:00+00:00,78050.0,58977,137027.0
2023-03-06T06:30:00+00:00,,70805,
2023-03-06T08:00:00+00:00,97757.0,71809,169566.0
2023-03-06T08:30:00+00:00,,71239,
2023-03-06T09:00:00+00:00,79908.0,70428,150336.0
2023-03-06T15:30:00+00:00,,61842,
2023-03-06T16:00:00+00:00,82646.0,62249,144895.0
2023-03-06T22:00:00+00:00,63501.0,63039,126540.0
2023-03-07T01:00:00+00:00,63008.0,60191,123199.0
2023-03-07T02:00:00+00:00,64340.0,57515,121855.0
2023-03-07T02:30:00+00:00,,56557,
2023-03-07T03:00:00+00:00,68358.0,56456,124814.0
2023-03-07T03:30:00+00:00,,56485,
2023-03-07T09:00:00+00:00,83432.0,68194,151626.0
2023-03-07T09:30:00+00:00,,67689,
2023-03-07T10:30:00+00:00,,67863,
2023-03-07T13:30:00+00:00,,63655,
2023-03-07T18:30:00+00:00,,67334,
2023-03-07T19:00:00+00:00,74284.0,65344,139628.0
2023-03-07T19:30:00+00:00,,63309,
2023-03-07T20:00:00+00:00,71296.0,61760,133056.0
2023-03-07T20:30:00+00:00,,60403,
2023-03-07T21:00:00+00:00,65692.0,60594,126286.0
2023-03-08T02:30:00+00:00,,54213,
2023-03-08T03:30:00+00:00,,53950,
2023-03-08T04:00:00+00:00,63403.0,55731,119134.0
2023-03-08T05:30:00+00:00,,62034,
2023-03-08T11:00:00+00:00,69524.0,64039,133563.0
2023-03-08T12:00:00+00:00,66405.0,61884,128289.0
2023-03-08T13:30:00+00:00,,60988,
2023-03-08T16:30:00+00:00,,59138,
2023-03-08T18:30:00+00:00,,63391,
2023-03-09T02:00:00+00:00,51436.0,51206,102642.0
2023-03-09T02:30:00+00:00,,50046,
2023-03-09T04:30:00+00:00,,52764,
2023-03-09T10:30:00+00:00,,60373,
2023-03-09T13:00:00+00:00,55161.0,56873,112034.0
2023-03-09T14:00:00+00:00,55959.0,56043,112002.0
2023-03-09T14:30:00+00:00,,55412,
2023-03-09T21:00:00+00:00,54127.0,54399,108526.0
2023-03-09T23:30:00+00:00,,51113,
2023-03-10T01:30:00+00:00,,49974,
2023-03-10T02:30:00+00:00,,48128,
2023-03-10T08:00:00+00:00,72793.0,62475,135268.0
2023-03-10T09:30:00+00:00,,62276,
2023-03-10T10:30:00+00:00,,62624,
2023-03-10T12:30:00+00:00,,59837,
2023-03-10T14:30:00+00:00,,59010,
2023-03-10T17:00:00+00:00,75168.0,61504,136672.0
2023-03-10T19:00:00+00:00,71268.0,61660,132928.0
2023-03-10T23:00:00+00:00,49147.0,56537,105684.0
2023-03-11T00:30:00+00:00,,53835,
2023-03-11T04:00:00+00:00,49967.0,49095,99062.0
2023-03-11T04:30:00+00:00,,49433,
2023-03-11T06:00:00+00:00,76660.0,51717,128377.0
2023-03-11T06:30:00+00:00,,52622,
2023-03-11T07:30:00+00:00,,55324,
2023-03-11T11:30:00+00:00,,55789,
2023-03-11T12:30:00+00:00,,52930,
2023-03-11T18:00:00+00:00,64821.0,56819,121640.0
2023-03-12T00:30:00+00:00,,49592,
2023-03-12T01:30:00+00:00,,47376,
2023-03-12T02:00:00+00:00,40244.0,46312,86556.0
2023-03-12T04:30:00+00:00,,44169,
2023-03-12T05:30:00+00:00,,44741,
2023-03-12T07:30:00+00:00,,47753,
2023-03-12T10:30:00+00:00,,51517,
2023-03-12T21:00:00+00:00,42656.0,48593,91249.0
2023-03-12T22:00:00+00:00,39534.0,49619,89153.0
2023-03-13T03:00:00+00:00,46303.0,42792,89095.0
2023-03-13T05:30:00+00:00,,52034,
2023-03-13T07:30:00+00:00,,56233,
2023-03-13T11:00:00+00:00,45912.0,55012,100924.0
2023-03-13T14:00:00+00:00,41671.0,51663,93334.0
2023-03-13T22:30:00+00:00,,51085,
2023-03-14T00:30:00+00:00,,47890,
2023-03-14T12:00:00+00:00,54851.0,57059,111910.0
2023-03-14T13:00:00+00:00,53978.0,56766,110744.0
2023-03-14T17:30:00+00:00,,59835,
2023-03-14T18:00:00+00:00,67654.0,62100,129754.0
2023-03-14T18:30:00+00:00,,61554,
2023-03-14T20:00:00+00:00,64037.0,56169,120206.0
2023-03-14T23:00:00+00:00,49024.0,54732,103756.0
2023-03-15T00:30:00+00:00,,53189,
2023-03-15T01:30:00+00:00,,51611,
2023-03-15T02:30:00+00:00,,49885,
2023-03-15T05:30:00+00:00,,59088,
2023-03-15T07:30:00+00:00,,62668,
2023-03-15T08:30:00+00:00,,61324,
2023-03-15T13:30:00+00:00,,54982,
2023-03-15T16:30:00+00:00,,53102,
2023-03-15T20:00:00+00:00,60404.0,54815,115219.0
2023-03-28T05:00:00+00:00,87113.0,61560,148673.0
2023-03-28T09:30:00+00:00,,59818,
2023-03-28T12:00:00+00:00,50828.0,55372,106200.0
2023-03-28T13:00:00+00:00,49170.0,53911,103081.0
2023-03-28T16:00:00+00:00,55931.0,52418,108349.0
2023-03-28T20:30:00+00:00,,53711,
2023-03-28T21:30:00+00:00,,52451,
2023-03-29T00:00:00+00:00,32333.0,48125,80458.0
2023-03-29T01:00:00+00:00,33121.0,45793,78914.0
2023-03-29T03:30:00+00:00,,47797,
2023-03-29T12:00:00+00:00,40448.0,52056,92504.0
2023-03-29T21:00:00+00:00,35574.0,48887,84461.0
2023-03-30T01:30:00+00:00,,40912,
2023-03-30T03:30:00+00:00,,43834,
2023-03-30T04:30:00+00:00,,49485,
2023-03-30T07:00:00+00:00,46854.0,54022,100876.0
2023-03-30T07:30:00+00:00,,53846,
2023-03-30T12:00:00+00:00,36453.0,50495,86948.0
2023-03-30T13:00:00+00:00,35167.0,49525,84692.0
2023-03-30T15:00:00+00:00,36038.0,46564,82602.0
2023-03-30T17:30:00+00:00,,51851,
2023-03-30T18:00:00+00:00,41297.0,51527,92824.0
2023-03-30T18:30:00+00:00,,50525,
2023-03-31T04:00:00+00:00,51809.0,47091,98900.0
2023-03-31T05:00:00+00:00,54585.0,51690,106275.0
2023-03-31T08:30:00+00:00,,54384,
2023-03-31T09:00:00+00:00,46057.0,54442,100499.0
2023-03-31T09:30:00+00:00,,54751,
2023-03-31T14:30:00+00:00,,48611,
2023-03-31T17:00:00+00:00,45257.0,52478,97735.0
2023-03-31T19:30:00+00:00,,49905,
2023-03-31T20:30:00+00:00,,51864,
2023-03-31T23:00:00+00:00,32722.0,46814,79536.0
2023-04-01T00:30:00+00:00,,44339,
2023-04-01T02:00:00+00:00,34786.0,41778,76564.0
2023-04-01T02:30:00+00:00,,41424,
2023-04-01T07:30:00+00:00,,49730,
2023-04-01T14:30:00+00:00,,44970,
2023-04-01T15:30:00+00:00,,45954,
2023-04-01T16:00:00+00:00,40488.0,47051,87539.0
2023-04-01T17:00:00+00:00,42791.0,49425,92216.0
2023-04-02T02:00:00+00:00,47576.0,41098,88674.0
2023-04-02T06:30:00+00:00,,45541,
2023-04-02T09:00:00+00:00,46142.0,50506,96648.0
2023-04-02T10:00:00+00:00,44725.0,51454,96179.0
2023-04-02T12:30:00+00:00,,47697,
2023-04-02T14:00:00+00:00,41581.0,45774,87355.0
2023-04-02T18:00:00+00:00,49585.0,53185,102770.0
2023-04-03T01:00:00+00:00,49232.0,45868,95100.0
2023-04-03T03:30:00+00:00,,49456,
2023-04-03T04:00:00+00:00,70504.0,52986,123490.0
2023-04-03T08:00:00+00:00,64263.0,60823,125086.0
2023-04-03T09:00:00+00:00,59670.0,60127,119797.0
2023-04-03T09:30:00+00:00,,60132,
2023-04-03T11:00:00+00:00,51103.0,56856,107959.0
2023-04-03T13:00:00+00:00,46458.0,54373,100831.0
2023-04-03T15:30:00+00:00,,51719,
2023-04-03T16:30:00+00:00,,55327,
2023-04-03T17:30:00+00:00,,56750,
2023-04-03T20:00:00+00:00,51455.0,54099,105554.0
2023-04-03T21:30:00+00:00,,54770,
2023-04-03T22:30:00+00:00,,51264,
2023-04-04T04:00:00+00:00,81140.0,57612,138752.0
2023-04-04T06:00:00+00:00,82180.0,64846,147026.0
2023-04-04T08:30:00+00:00,,61067,
2023-04-04T10:00:00+00:00,54575.0,59173,113748.0
2023-04-04T14:00:00+00:00,43797.0,52157,95954.0
2023-04-04T14:30:00+00:00,,51319,
2023-04-04T17:30:00+00:00,,56389,
2023-04-04T19:00:00+00:00,54886.0,55305,110191.0
2023-04-04T19:30:00+00:00,,54007,
2023-04-04T21:30:00+00:00,,54989,
2023-04-04T22:30:00+00:00,,51874,
2023-04-04T23:30:00+00:00,,52306,
2023-04-05T00:30:00+00:00,,51281,
2023-04-05T02:00:00+00:00,49826.0,50039,99865.0
2023-04-05T03:00:00+00:00,56758.0,52806,109564.0
2023-04-05T03:30:00+00:00,,54824,
2023-04-05T08:30:00+00:00,,61426,
2023-04-05T11:00:00+00:00,46836.0,56431,103267.0
2023-04-05T15:00:00+00:00,43209.0,50259,93468.0
2023-04-05T15:30:00+00:00,,51079,
2023-04-05T17:00:00+00:00,51384.0,55320,106704.0
2023-04-05T22:30:00+00:00,,50247,
2023-04-06T01:00:00+00:00,40190.0,47935,88125.0
2023-04-06T01:30:00+00:00,,47064,
2023-04-06T03:30:00+00:00,,50397,
2023-04-06T04:00:00+00:00,68819.0,53559,122378.0
2023-04-06T05:30:00+00:00,,59361,
2023-04-06T06:30:00+00:00,,60447,
2023-04-06T09:00:00+00:00,53537.0,58027,111564.0
2023-04-06T14:30:00+00:00,,50159,
2023-04-06T17:30:00+00:00,,53947,
2023-04-06T18:00:00+00:00,49235.0,53639,102874.0
2023-04-06T20:00:00+00:00,44584.0,51710,96294.0
2023-04-06T21:00:00+00:00,41940.0,52404,94344.0
2023-04-06T22:00:00+00:00,40380.0,50739,91119.0
2023-04-07T06:30:00+00:00,,59538,
2023-04-07T09:00:00+00:00,49529.0,56552,106081.0
2023-04-07T11:00:00+00:00,41378.0,53333,94711.0
2023-03-27T04:30:00+00:00,,54150,
2023-03-27T12:30:00+00:00,,55153,
2023-03-27T13:30:00+00:00,,53250,
2023-03-27T15:30:00+00:00,,51972,
2023-03-27T16:00:00+00:00,58146.0,53257,111403.0
2023-03-27T18:30:00+00:00,,56314,
2023-03-27T20:00:00+00:00,56140.0,54219,110359.0
2023-03-27T21:30:00+00:00,,54818,
2023-03-27T22:30:00+00:00,,51286,
2023-03-28T05:00:00+00:00,87113.0,61560,148673.0
2023-03-28T09:30:00+00:00,,59818,
2023-03-28T12:00:00+00:00,50828.0,55372,106200.0
2023-03-28T13:00:00+00:00,49170.0,53911,103081.0
2023-03-28T16:00:00+00:00,55931.0,52418,108349.0
2023-03-28T20:30:00+00:00,,53711,
2023-03-28T21:30:00+00:00,,52451,
2023-03-29T00:00:00+00:00,32333.0,48125,80458.0
2023-03-29T01:00:00+00:00,33121.0,45793,78914.0
2023-03-29T03:30:00+00:00,,47797,
2023-03-29T12:00:00+00:00,40448.0,52056,92504.0
2023-03-29T21:00:00+00:00,35574.0,48887,84461.0
2023-03-30T01:30:00+00:00,,40912,
2023-03-30T03:30:00+00:00,,43834,
2023-03-30T04:30:00+00:00,,49485,
2023-03-30T07:00:00+00:00,46854.0,54022,100876.0
2023-03-30T07:30:00+00:00,,53846,
2023-03-30T12:00:00+00:00,36453.0,50495,86948.0
2023-03-30T13:00:00+00:00,35167.0,49525,84692.0
2023-03-30T15:00:00+00:00,36038.0,46564,82602.0
2023-03-30T17:30:00+00:00,,51851,
2023-03-30T18:00:00+00:00,41297.0,51527,92824.0
2023-03-30T18:30:00+00:00,,50525,
2023-03-31T04:00:00+00:00,51809.0,47091,98900.0
2023-03-31T05:00:00+00:00,54585.0,51690,106275.0
2023-03-31T08:30:00+00:00,,54384,
2023-03-31T09:00:00+00:00,46057.0,54442,100499.0
2023-03-31T09:30:00+00:00,,54751,
2023-03-31T14:30:00+00:00,,48611,
2023-03-31T17:00:00+00:00,45257.0,52478,97735.0
2023-03-31T19:30:00+00:00,,49905,
2023-03-31T20:30:00+00:00,,51864,
2023-03-31T23:00:00+00:00,32722.0,46814,79536.0
2023-04-01T00:30:00+00:00,,44339,
2023-04-01T02:00:00+00:00,34786.0,41778,76564.0
2023-04-01T02:30:00+00:00,,41424,
2023-04-01T07:30:00+00:00,,49730,
2023-04-01T14:30:00+00:00,,44970,
2023-04-01T15:30:00+00:00,,45954,
2023-04-01T16:00:00+00:00,40488.0,47051,87539.0
2023-04-01T17:00:00+00:00,42791.0,49425,92216.0
2023-04-02T02:00:00+00:00,47576.0,41098,88674.0
2023-04-02T06:30:00+00:00,,45541,
2023-04-02T09:00:00+00:00,46142.0,50506,96648.0
2023-04-02T10:00:00+00:00,44725.0,51454,96179.0
2023-04-02T12:30:00+00:00,,47697,
2023-04-02T14:00:00+00:00,41581.0,45774,87355.0
2023-04-02T18:00:00+00:00,49585.0,53185,102770.0
2023-04-03T01:00:00+00:00,49232.0,45868,95100.0
2023-04-03T03:30:00+00:00,,49456,
2023-04-03T04:00:00+00:00,70504.0,52986,123490.0
2023-04-03T08:00:00+00:00,64263.0,60823,125086.0
2023-04-03T09:00:00+00:00,59670.0,60127,119797.0
2023-04-03T09:30:00+00:00,,60132,
2023-04-03T11:00:00+00:00,51103.0,56856,107959.0
2023-04-03T13:00:00+00:00,46458.0,54373,100831.0
2023-04-03T15:30:00+00:00,,51719,
2023-04-03T16:30:00+00:00,,55327,
2023-04-03T17:30:00+00:00,,56750,
2023-04-03T20:00:00+00:00,51455.0,54099,105554.0
2023-04-03T21:30:00+00:00,,54770,
2023-04-03T22:30:00+00:00,,51264,
2023-04-04T04:00:00+00:00,81140.0,57612,138752.0
2023-04-04T06:00:00+00:00,82180.0,64846,147026.0
2023-04-04T08:30:00+00:00,,61067,
2023-04-04T10:00:00+00:00,54575.0,59173,113748.0
2023-04-04T14:00:00+00:00,43797.0,52157,95954.0
2023-04-04T14:30:00+00:00,,51319,
2023-04-04T17:30:00+00:00,,56389,
2023-04-04T19:00:00+00:00,54886.0,55305,110191.0
2023-04-04T19:30:00+00:00,,54007,
2023-04-04T21:30:00+00:00,,54989,
2023-04-04T22:30:00+00:00,,51874,
2023-04-04T23:30:00+00:00,,52306,
2023-04-05T00:30:00+00:00,,51281,
2023-04-05T02:00:00+00:00,49826.0,50039,99865.0
2023-04-05T03:00:00+00:00,56758.0,52806,109564.0
2023-04-05T03:30:00+00:00,,54824,
2023-04-05T08:30:00+00:00,,61426,
2023-04-05T11:00:00+00:00,46836.0,56431,103267.0
2023-04-05T15:00:00+00:00,43209.0,50259,93468.0
2023-04-05T15:30:00+00:00,,51079,
2023-04-05T17:00:00+00:00,51384.0,55320,106704.0
2023-04-05T22:30:00+00:00,,50247,
2023-04-06T01:00:00+00:00,40190.0,47935,88125.0
2023-04-06T01:30:00+00:00,,47064,
2023-04-06T03:30:00+00:00,,50397,
2023-04-06T04:00:00+00:00,68819.0,53559,122378.0
2023-04-06T05:30:00+00:00,,59361,
2023-04-06T06:30:00+00:00,,60447,
2023-04-06T09:00:00+00:00,53537.0,58027,111564.0
2023-04-06T17:30:00+00:00,,53947,
2023-04-06T18:00:00+00:00,49235.0,53639,102874.0
2023-04-06T20:00:00+00:00,44584.0,51710,96294.0
2023-04-06T21:00:00+00:00,41940.0,52404,94344.0
2023-04-06T22:00:00+00:00,40380.0,50739,91119.0
2023-04-07T06:30:00+00:00,,59538,
2023-04-07T09:00:00+00:00,49529.0,56552,106081.0
2023-04-07T11:00:00+00:00,41378.0,53333,94711.0
2023-04-07T11:30:00+00:00,,52683,
2023-04-07T12:00:00+00:00,38622.0,52529,91151.0
2023-04-07T13:00:00+00:00,37080.0,51076,88156.0
2023-04-07T15:30:00+00:00,,48479,
2023-04-07T18:00:00+00:00,47577.0,52152,99729.0
2023-04-07T18:30:00+00:00,,51951,
2023-04-07T21:30:00+00:00,,51358,
2023-04-07T22:00:00+00:00,37019.0,50181,87200.0
2023-04-08T00:30:00+00:00,,46265,
2023-04-08T07:30:00+00:00,,51212,
2023-04-08T15:00:00+00:00,32628.0,42297,74925.0
2023-04-08T21:00:00+00:00,37216.0,48219,85435.0
2023-04-09T00:30:00+00:00,,43487,
2023-04-09T01:00:00+00:00,28829.0,42521,71350.0
2023-04-09T01:30:00+00:00,,41495,
2023-04-09T06:30:00+00:00,,45741,
2023-04-09T07:30:00+00:00,,46900,
2023-04-09T09:00:00+00:00,35515.0,46448,81963.0
2023-04-09T12:30:00+00:00,,40602,
2023-04-09T15:00:00+00:00,24807.0,37636,62443.0
2023-04-09T16:00:00+00:00,27842.0,39028,66870.0
2023-04-09T19:30:00+00:00,,43287,
2023-04-09T22:00:00+00:00,27171.0,44119,71290.0
2023-04-09T23:30:00+00:00,,42209,
2023-04-10T00:00:00+00:00,28438.0,41883,70321.0
2023-04-10T04:30:00+00:00,,39885,
2023-04-10T06:00:00+00:00,40296.0,41860,82156.0
2023-04-10T07:30:00+00:00,,44702,
2023-04-10T09:00:00+00:00,33822.0,45783,79605.0
2023-04-10T11:30:00+00:00,,43085,
2023-04-10T13:30:00+00:00,,41680,
2023-04-10T14:00:00+00:00,28465.0,40862,69327.0
2023-04-10T15:30:00+00:00,,42609,
2023-04-10T21:30:00+00:00,,46629,
2023-04-10T23:00:00+00:00,33708.0,43325,77033.0
2023-04-11T04:00:00+00:00,53921.0,47205,101126.0
2023-04-11T05:00:00+00:00,58275.0,51785,110060.0
2023-04-11T05:30:00+00:00,,53320,
2023-04-11T08:30:00+00:00,,54893,
2023-04-11T19:30:00+00:00,,49820,
2023-04-11T23:30:00+00:00,,46778,
2023-04-12T05:00:00+00:00,59465.0,52442,111907.0
2023-04-12T09:00:00+00:00,48977.0,56179,105156.0
2023-04-12T09:30:00+00:00,,56428,
2023-04-12T10:30:00+00:00,,54663,
2023-04-12T12:30:00+00:00,,53774,
2023-04-12T13:00:00+00:00,38778.0,53041,91819.0
2023-04-12T19:00:00+00:00,49707.0,53465,103172.0
2023-04-12T20:00:00+00:00,46122.0,52711,98833.0
2023-04-13T04:00:00+00:00,64639.0,52199,116838.0
2023-04-13T04:30:00+00:00,,54209,
2023-04-13T06:00:00+00:00,64812.0,58531,123343.0
2023-04-13T06:30:00+00:00,,58746,
2023-04-13T14:00:00+00:00,40893.0,51180,92073.0
2023-04-13T19:00:00+00:00,49905.0,53286,103191.0
2023-04-14T03:00:00+00:00,45489.0,48093,93582.0
2023-04-14T03:30:00+00:00,,49806,
2023-04-14T04:30:00+00:00,,54810,
2023-04-14T06:00:00+00:00,66326.0,59145,125471.0
2023-04-14T12:00:00+00:00,49082.0,55682,104764.0
2023-04-14T13:30:00+00:00,,53384,
2023-04-14T15:30:00+00:00,,52861,
2023-04-14T20:30:00+00:00,,53901,
2023-04-14T21:30:00+00:00,,52516,
2023-04-15T01:00:00+00:00,39533.0,45108,84641.0
